"lat","lon","Include","temp_gear","bottom_depth","temp_surface","year"
53.9059637251,-167.205695136,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9530739037,-167.20312673,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.975859441,-167.16200188,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9986290271,-167.120829287,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
59.8441611799,-179.003319144,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.8243704123,-178.950156873,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.0213826399,-167.0796089,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
59.9300129601,-179.123607644,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9102708022,-179.070235623,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.8905071762,-179.016927263,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.8707221177,-178.963682519,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.0441202572,-167.038340668,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0197456717,-166.999847931,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
59.9960602517,-179.190938818,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9763454025,-179.137419857,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9566090186,-179.083964772,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9368511358,-179.030573519,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.4551059257,-167.619418343,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4309472557,-167.580154175,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4067741113,-167.540938912,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3825865132,-167.501772492,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3583844823,-167.462654849,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0424540695,-166.958535195,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
60.1013822332,-179.366065399,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0817381054,-179.312270537,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.062072304,-179.258539858,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.042384865,-179.204873317,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0226758245,-179.151270868,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0029452183,-179.097732467,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
53.7057493856,-167.968956771,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6816816211,-167.930223367,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.0509025447,-166.939510873,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
57.0344534671,-174.028526314,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
57.0126893436,-173.982381563,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.9909073293,-173.936292489,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.969107452,-173.890259038,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.9472897395,-173.844281152,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.9254542196,-173.798358775,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.90360092,-173.75249185,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.8817298682,-173.706680321,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
53.7288237841,-167.928533491,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7047429466,-167.889802102,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6806476612,-167.851117859,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6565379479,-167.812480703,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.632413827,-167.773890574,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6082753183,-167.735347412,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.0736279296,-166.899159808,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
57.0812682179,-174.034624729,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
57.0595074457,-173.988416317,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
57.0377287634,-173.942263727,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.9066821207,-173.666517267,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.8847788476,-173.620753839,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.4875216646,-172.806424182,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4652869602,-172.761702878,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4430350798,-172.717035844,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4207660501,-172.67242302,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
53.7036803195,-167.810651573,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6795575464,-167.772016596,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6554203768,-167.733428697,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6312688308,-167.694887818,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
57.1280803963,-174.040739026,FALSE,4.60003017704558,118.930289184483,11.7421081994503,2019
57.10632297,-173.994466779,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
57.0845476144,-173.948250498,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.9097026685,-173.580528182,FALSE,4.81408572505491,119.234082819858,11.774425802088,2019
56.445387236,-172.632065802,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
53.6784112811,-167.692919802,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.6542466885,-167.654381265,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
57.1531359397,-174.000533011,FALSE,4.60003017704558,118.930289184483,11.7421081994503,2019
56.4699941511,-172.591654353,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
53.7013865185,-167.652363835,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.67720887,-167.613827701,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7485224385,-167.650341592,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7243460672,-167.611760746,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
56.4968216065,-172.466088635,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
53.7956544687,-167.648314517,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7714793628,-167.609688856,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7472899058,-167.571110483,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7230861178,-167.532579335,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
56.4989963216,-172.380978425,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4766044145,-172.3365024,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4541955115,-172.292080744,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
56.4317696388,-172.247713399,FALSE,5.16024172996074,114.043845684743,10.973170741743,2019
53.7702180125,-167.530412993,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.746001141,-167.49188443,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7931303656,-167.489668225,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7689004014,-167.451142308,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
58.492894906,-176.534069166,FALSE,2.94988685661799,138.34243440812,10.7666895041751,2019
53.8160269434,-167.448876128,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.7917838773,-167.410352917,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.8631496163,-167.446604526,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.8389077241,-167.40803665,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.8860277097,-167.405714837,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.8617726857,-167.367149738,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3672483754,-168.10657501,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3432550562,-168.067097755,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9331438547,-167.403387458,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9088899714,-167.364777601,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
58.4917260098,-176.126053973,FALSE,2.94988685661799,138.34243440812,10.7666895041751,2019
54.3663401575,-168.026069748,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3423188269,-167.986643149,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3182828768,-167.947265262,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9560034245,-167.362399774,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9317363794,-167.323792767,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
58.4964709218,-176.036395534,FALSE,2.94988685661799,138.34243440812,10.7666895041751,2019
54.3653748543,-167.945568368,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3413255466,-167.906192536,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.317261652,-167.866865408,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.2931831914,-167.827586921,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9788471277,-167.321364378,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9545669118,-167.282760283,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
58.4801475866,-175.897423527,FALSE,2.94988685661799,138.34243440812,10.7666895041751,2019
58.459123008,-175.848194348,FALSE,3.13632277052213,131.752957294486,11.0789250777591,2019
56.149969872,-171.001060113,FALSE,5.3318650025036,109.588443171867,9.24580105183944,2019
56.1270638802,-170.957849264,FALSE,5.3318650025036,109.588443171867,9.24580105183944,2019
54.3884151448,-167.904444821,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3643524697,-167.865071108,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3402752193,-167.825746153,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3161834147,-167.786469894,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.2920770767,-167.747242268,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0016749423,-167.280281218,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
53.9773815463,-167.241680097,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.411439676,-167.863272452,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3873636237,-167.82390092,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3632730079,-167.784578202,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3391678495,-167.745304234,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3150481694,-167.706078954,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.2909139884,-167.666902298,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0244868462,-167.239150241,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0001802609,-167.200552158,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
59.8767849492,-179.202702396,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.8570741737,-179.149368976,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.4585232918,-167.861469426,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4344484254,-167.822051206,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4103589863,-167.782681919,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3862549953,-167.7433615,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3621364735,-167.704089887,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3380034417,-167.664867016,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3138559208,-167.625692824,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.2896939315,-167.586567246,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0472828172,-167.197971397,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0229630336,-167.159376413,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
60.1384345095,-179.808391541,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0994806249,-179.700218415,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0799708636,-179.646227896,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0604392711,-179.592301348,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0408858836,-179.538438731,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0213107371,-179.48464,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0017138675,-179.430905113,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9820953109,-179.377234027,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9427932796,-179.27008308,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9231098765,-179.216603133,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9034049295,-179.16318681,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.883678474,-179.109834067,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.8639305456,-179.05654486,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.5056033381,-167.859662012,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4815296454,-167.820196994,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4574413707,-167.780781028,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4333385349,-167.741414048,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4092211591,-167.702095993,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3850892642,-167.662826798,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3609428711,-167.623606399,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3367820007,-167.584434734,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3126066737,-167.545311738,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.288416911,-167.506237348,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.070062833,-167.156744632,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0457298419,-167.118152812,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
60.2235448,-179.931857312,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.2041289705,-179.877525105,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.1846911324,-179.823257211,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.1652313222,-179.769053586,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.1457495762,-179.71491419,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.1262459308,-179.66083898,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.1067204223,-179.606827914,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0871730868,-179.552880948,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0676039606,-179.49899804,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0480130797,-179.445179147,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.0284004802,-179.391424224,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
60.008766198,-179.33773323,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9891102691,-179.284106119,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9694327293,-179.230542847,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
59.9497336144,-179.17704337,FALSE,2.02227516943032,134.057866161474,10.2733867159335,2019
54.5526798358,-167.857850197,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.5286073047,-167.818338269,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.5045201821,-167.778875512,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4804184892,-167.739461862,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4563022471,-167.700097254,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4321714767,-167.660781626,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.4080261991,-167.621514912,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3838664351,-167.58229705,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3596922057,-167.543127975,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3355035315,-167.504007623,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.3113004334,-167.464935932,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0928268714,-167.115469896,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
54.0684806638,-167.076881302,FALSE,4.68540067951643,123.403024168655,8.40182447604765,2019
60.2697868527,-179.946936038,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.2503772738,-179.892518195,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.2309456537,-179.838164836,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.211492029,-179.783875919,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
60.1920164361,-179.729651403,FALSE,1.85180568260793,125.895187187757,9.92807635294113,2019
